,goto,lats,lons,severity,time
1724,False,53.81575883310326,-1.5387568047317262,3,13564
1728,False,53.7934141950215,-1.6123376327074352,3,13607
1729,False,53.7934141950215,-1.6123376327074352,3,13607
1730,False,53.7934141950215,-1.6123376327074352,3,13607
1725,True,53.831198272179634,-1.4429412895474487,3,13623
1726,False,53.831198272179634,-1.4429412895474487,3,13623
1727,True,53.8109372455343,-1.556775452896229,3,13631
1731,True,53.79140589366007,-1.5170893936703946,3,13655
1732,False,53.79140589366007,-1.5170893936703946,3,13655
1733,False,53.79140589366007,-1.5170893936703946,3,13655
1734,False,53.79140589366007,-1.5170893936703946,3,13655
1735,True,53.73783872212831,-1.5523293025934255,3,13657
1736,True,53.77022092613172,-1.5260866208835513,4,13697
1737,True,53.810813087931535,-1.6497334538663546,2,13714
1738,True,53.81289379825082,-1.4989367041726975,4,13723
1740,False,53.76958357570987,-1.5717150007106773,3,13735
1743,False,53.7445816897701,-1.6235069078779585,4,13745
1741,True,53.7445816897701,-1.6235069078779585,4,13745
1742,False,53.7445816897701,-1.6235069078779585,3,13745
1744,True,53.899651395454704,-1.71122058665896,3,13749
1745,True,53.815167396658104,-1.532247585038499,3,13755
1746,True,53.85918818497356,-1.4204173215745826,3,13758
1747,True,53.81725321967119,-1.6022146819482814,3,13760
1748,False,53.81725321967119,-1.6022146819482814,3,13760
1749,False,53.81725321967119,-1.6022146819482814,3,13760
1739,True,53.77507821003208,-1.3038579109951838,3,13766
1750,True,53.83030815881348,-1.5572548193683533,3,13807
1751,False,53.84126664436887,-1.5340693750909418,2,13807
1753,True,53.74852446138947,-1.6112949595141368,2,13852
1754,True,53.80541912358293,-1.5793979223534669,3,13854
1752,False,53.81428334095534,-1.5748744004409558,3,13855
1755,True,53.849734082986615,-1.5531890084026962,3,13859
1758,False,53.7928967806365,-1.5686997427982248,3,13860
1757,False,53.7928967806365,-1.5686997427982248,3,13860
1756,True,53.7928967806365,-1.5686997427982248,3,13860
1759,True,53.79700717260028,-1.5874068062603488,3,13865
1792,False,53.78628744020799,-1.5483079670615254,2,13890
1760,True,53.7961558621888,-1.5481868194387756,3,13890
1761,True,53.827125144869676,-1.5472765379295832,3,13900
1762,True,53.80355296270248,-1.6662684166802126,2,13903
1765,True,53.82968130821821,-1.6968881490405245,5,13905
1763,False,53.82968130821821,-1.6968881490405245,4,13905
1764,False,53.82968130821821,-1.6968881490405245,4,13905
1766,True,53.81579668098252,-1.5231427498455812,2,13907
1767,True,53.84705513822212,-1.5554670693981976,4,13908
1768,False,53.84705513822212,-1.5554670693981976,3,13908
1769,False,53.84705513822212,-1.5554670693981976,3,13908
1771,False,53.785089002008526,-1.5595823569153207,3,13908
1770,False,53.84705513822212,-1.5554670693981976,3,13908
1772,True,53.71706867785243,-1.5315631628769957,3,13911
1773,True,53.81057160839979,-1.5246447369719214,3,13914
1774,True,53.847236824939024,-1.5032236213807177,4,13924
1775,True,53.79865942882911,-1.5104777711479516,3,13948
1776,True,53.82922963764095,-1.6288564803993866,3,13956
2442,False,53.764905933780824,-1.5321840971891778,3,13960
1777,True,53.799105726861576,-1.5276438043106422,4,13964
1778,False,53.799105726861576,-1.5276438043106422,4,13964
1779,True,53.748130740873314,-1.3551485467526945,4,13973
1782,False,53.81473833262144,-1.5282579202326207,3,14003
1781,False,53.81473833262144,-1.5282579202326207,3,14003
1780,True,53.779688469247716,-1.567347924590382,3,14003
1783,True,53.82565517538374,-1.5342425135330962,4,14031
1784,True,53.804171024850575,-1.6923953170553505,3,14036
1785,True,53.87217756823093,-1.7158506420832078,3,14040
1786,True,53.79729830110151,-1.4714158974112284,2,14049
1787,True,53.75009813941067,-1.6344064642018472,3,14051
1788,True,53.78942206794616,-1.5453448010215451,3,14056
1789,True,53.818127537372035,-1.574121626682584,3,14093
1790,True,53.80139889670614,-1.5635717518958057,3,14100
1791,True,53.780035949737346,-1.639882792689951,3,14102
1793,True,53.76833419820421,-1.564217961873356,2,14106
1794,True,53.81494614105158,-1.5172290540405755,3,14109
1795,False,53.81494614105158,-1.5172290540405755,3,14109
1796,True,53.799360762080035,-1.6585283120310585,2,14133
1800,False,53.79358715818711,-1.5913265070047697,4,14145
1799,False,53.79652160322249,-1.5356886043700138,2,14145
1802,False,53.79679575686669,-1.555876959090416,3,14146
1798,False,53.80947822242316,-1.6272996373197537,2,14146
1801,True,53.80587250299063,-1.520537233957457,3,14151
1803,True,53.84772397475796,-1.5350921065180214,3,14156
1804,True,53.7573411863221,-1.4995826364568299,3,14171
1805,True,53.78324473275818,-1.5038731583869909,3,14181
1806,False,53.78324473275818,-1.5038731583869909,3,14181
1807,True,53.80487686789438,-1.604973843639607,3,14190
1808,True,53.841238571791486,-1.5478842731192224,3,14192
1809,True,53.77765976305072,-1.583317244546496,3,14194
1810,True,53.78780619320878,-1.5702697478276846,3,14222
1811,True,53.81791986366978,-1.5058637922178357,4,14224
1812,True,53.81772700104359,-1.5960586443547469,3,14225
1813,True,53.820217080237775,-1.531842012186294,3,14226
1814,True,53.79699165200296,-1.3809826842772406,3,14235
1815,True,53.80310556556006,-1.697550379513929,3,14236
1816,True,53.89168562399359,-1.634374857251282,2,14237
1817,True,53.83097425521761,-1.5550902740330914,3,14241
1818,True,53.81082544106447,-1.4653534086422781,2,14244
1627,False,53.767217634771086,-1.5997443485006626,2,14246
1819,True,53.82793018133657,-1.4818630088181115,3,14247
1820,True,53.828704033375466,-1.5659317427444026,2,14288
1826,False,53.72816890664033,-1.4939268327422146,2,14289
1821,True,53.72816890664033,-1.4939268327422146,3,14289
1824,False,53.72816890664033,-1.4939268327422146,2,14289
1823,False,53.72816890664033,-1.4939268327422146,2,14289
1822,False,53.72816890664033,-1.4939268327422146,3,14289
1825,False,53.72816890664033,-1.4939268327422146,2,14289
1827,True,53.79908932488311,-1.5419609209727783,2,14290
1828,True,53.79731661487998,-1.560638503708262,5,14302
1829,True,53.80403650647597,-1.547692178565736,2,14307
1830,True,53.839843141507075,-1.50188256757899,3,14337
1831,True,53.870317011714576,-1.6604299905959403,2,14361
1835,True,53.80246524112703,-1.4491677126110807,4,14367
1836,True,53.90153862403797,-1.689504782679616,3,14375
1856,False,53.812653069774406,-1.5589746950955385,3,14385
1858,False,53.812653069774406,-1.5589746950955385,3,14385
1857,False,53.812653069774406,-1.5589746950955385,3,14385
1855,False,53.812653069774406,-1.5589746950955385,3,14385
1837,True,53.808159657030835,-1.5740707420446074,3,14386
1838,True,53.769627172118504,-1.519175008931934,2,14388
1839,True,53.849594081514994,-1.6281292669700502,3,14389
1840,False,53.849594081514994,-1.6281292669700502,3,14389
1841,True,53.830330785214215,-1.5862743515253215,2,14421
1842,True,53.79810267126042,-1.576783884656558,3,14433
1843,True,53.75186895059438,-1.5311004845756622,3,14436
1844,True,53.83947791820204,-1.6014419305098193,3,14439
1845,False,53.83947791820204,-1.6014419305098193,3,14439
1846,True,53.81166074605189,-1.52277962238604,3,14466
1848,False,53.81600166629166,-1.5652883201207772,3,14480
1849,True,53.801824407092376,-1.564417600605068,3,14483
1797,True,53.80023304930956,-1.5593630535262946,4,14484
1847,True,53.79514859113989,-1.5879715469861122,3,14486
1850,True,53.8150293338797,-1.5623670789346213,3,14490
1851,True,53.7963109446385,-1.551191053387951,3,14493
1852,True,53.79854815508256,-1.6299926223607288,3,14510
1853,True,53.80412302921755,-1.4520006244436479,3,14519
1859,False,53.82465022392538,-1.563391057547802,3,14525
1860,False,53.82465022392538,-1.563391057547802,3,14525
1854,True,53.76602100684106,-1.573313782736321,5,14529
1862,True,53.795480384777576,-1.5360492614568273,3,14558
1863,True,53.765630416726715,-1.365196403078886,3,14568
1869,False,53.8126337745218,-1.4738808373376118,2,14568
1864,True,53.81819922320802,-1.5740601434810484,4,14570
1865,True,53.79171096889864,-1.5351648739638566,2,14573
1867,False,53.80509079944685,-1.5704423700995016,2,14576
1868,True,53.73637154307476,-1.6082234871593297,2,14577
1866,True,53.86562633913478,-1.670473716198694,2,14579
1870,True,53.817538750899686,-1.5728365302427187,3,14579
1871,True,53.78405961161651,-1.5253388811103048,3,14656
1872,True,53.75862709833753,-1.5742380763675214,2,14671
1969,False,53.74829673394489,-1.5255295545167478,3,14704
1873,True,53.846113312791644,-1.5346235633630951,3,14708
1874,True,53.821745268755095,-1.5028414642150445,3,14712
1875,True,53.81449023077575,-1.5575125717869283,3,14716
1876,True,53.883524599738365,-1.652534083302653,3,14722
1877,True,53.786012486836746,-1.4049277103680549,2,14725
1878,True,53.81055297139765,-1.5244778964978867,3,14734
1883,False,53.7464982009339,-1.4535237047051153,3,14746
1880,False,53.73285590086322,-1.5234598962107109,3,14751
1879,True,53.73285590086322,-1.5234598962107109,3,14751
1881,True,53.81434310410408,-1.6110511402351548,3,14752
1882,True,53.799624933524406,-1.548104004994354,3,14767
1887,False,53.79389608240243,-1.4310785007935043,3,14769
1884,True,53.80569169188967,-1.6293679405104904,4,14771
1885,True,53.826694441346795,-1.5821778590114615,3,14774
1886,True,53.78626330828646,-1.4047572069636585,3,14799
1888,True,53.80385297918111,-1.5035389294584598,2,14810
1899,False,53.79580428128141,-1.550300772873522,2,14819
1889,True,53.79397530300893,-1.5123539441264988,2,14820
1891,True,53.79814819862406,-1.57695042811239,4,14849
1890,False,53.808220785351836,-1.4597526490579378,3,14849
1892,True,53.80291782182239,-1.4498602370079563,3,14850
1893,True,53.81497304279114,-1.5172135569737872,4,14856
1894,False,53.81497304279114,-1.5172135569737872,4,14856
1895,False,53.81497304279114,-1.5172135569737872,4,14856
1896,False,53.81497304279114,-1.5172135569737872,4,14856
1897,True,53.81379068804013,-1.5272661711907034,4,14857
1898,True,53.773337879255465,-1.5465199486379837,4,14863
1900,True,53.76181156486638,-1.5068864323023743,3,14866
1901,True,53.73343084168507,-1.5441904393126282,4,14867
1904,False,53.80360516690417,-1.5525101292178298,3,14897
1902,True,53.796428954545966,-1.537298851590284,2,14900
1903,True,53.87211654296773,-1.7091288244531428,3,14904
1905,True,53.811499237398245,-1.5161144422106376,2,14912
1911,False,53.797831685770205,-1.5351275945149838,2,14934
1906,True,53.809165711896235,-1.5469080723831603,2,14945
1907,True,53.79671692081262,-1.594544927195449,3,14947
1908,True,53.72522768817165,-1.584608389691066,3,14948
1909,False,53.72522768817165,-1.584608389691066,3,14948
1910,False,53.72522768817165,-1.584608389691066,3,14948
1915,False,53.80598526849103,-1.5106202546772745,3,14971
1913,False,53.80598526849103,-1.5106202546772745,3,14971
1912,True,53.80598526849103,-1.5106202546772745,3,14971
1914,False,53.80598526849103,-1.5106202546772745,3,14971
1916,True,53.800190451218185,-1.5575567576100207,2,14973
1917,True,53.79564499200629,-1.5391140238313712,2,14980
1919,False,53.80080597371459,-1.549063022383725,3,15023
1920,False,53.80080597371459,-1.549063022383725,3,15023
1921,False,53.80080597371459,-1.549063022383725,3,15023
1918,True,53.80080597371459,-1.549063022383725,3,15023
1922,True,53.80482459386858,-1.3396413558784925,2,15039
1923,True,53.83301352927837,-1.603539333408293,3,15065
1924,True,53.806412490830276,-1.6358151761323174,3,15094
1925,False,53.806412490830276,-1.6358151761323174,3,15094
1926,True,53.770697509029354,-1.5791683198421924,3,15100
1927,True,53.81611988731185,-1.621408398854217,2,15104
1929,False,53.80012742547901,-1.5575270552779774,3,15105
1928,True,53.818570895509076,-1.4917300044728978,3,15105
1930,True,53.80304029285587,-1.5456986395971533,3,15107
1934,False,53.757260338547354,-1.5948337877971361,3,15107
1931,True,53.856276782387155,-1.5908683918457882,3,15108
1932,True,53.793166411873734,-1.5686969784396871,3,15109
1933,True,53.81236756673361,-1.497758379467628,3,15110
1936,True,53.83730639470694,-1.6248645279074552,3,15138
1937,True,53.815920343044496,-1.518098792440355,3,15141
1940,False,53.794466633306634,-1.6664619383211507,2,15145
1938,True,53.797093497757444,-1.596939984992403,3,15146
1939,False,53.797093497757444,-1.596939984992403,3,15146
1941,True,53.746906132470116,-1.5922039193742141,4,15152
1943,False,53.83262590310854,-1.6463304163347212,3,15154
1942,True,53.80342117799348,-1.5442216880055126,3,15156
1944,True,53.806658498123234,-1.5238082454593167,4,15200
1945,True,53.890622228230136,-1.5916439829084619,2,15227
1947,False,53.798776579185336,-1.584444106521469,3,15232
1946,True,53.83407711537132,-1.6446923437585745,3,15233
1949,False,53.80286866484622,-1.5454727385065037,3,15237
1948,True,53.774348492295076,-1.513127585351648,3,15238
1950,True,53.80636778235984,-1.6358914877963018,2,15243
1951,True,53.833420328579045,-1.653693144920666,5,15245
1968,False,53.784486303394885,-1.6114789020550955,2,15246
1952,True,53.812653069774406,-1.5589746950955385,3,15248
1953,False,53.812653069774406,-1.5589746950955385,3,15248
1959,False,53.814415097220525,-1.5329394106802643,3,15250
1958,False,53.814415097220525,-1.5329394106802643,3,15250
1957,False,53.814415097220525,-1.5329394106802643,3,15250
1956,False,53.814415097220525,-1.5329394106802643,3,15250
1954,True,53.814415097220525,-1.5329394106802643,4,15250
1955,False,53.814415097220525,-1.5329394106802643,3,15250
1960,True,53.80396715901496,-1.4754469631016085,2,15253
1961,True,53.87766425078291,-1.7253353643535436,3,15257
1962,True,53.82958292637401,-1.629749764067197,4,15278
1963,False,53.784953441944985,-1.5402176537024328,2,15280
1964,False,53.7829746490218,-1.5421970427170733,4,15280
1965,True,53.7829746490218,-1.5421970427170733,5,15280
1966,False,53.90160618449395,-1.7056368266940907,3,15280
1967,False,53.90160618449395,-1.7056368266940907,3,15280
1970,True,53.796911742972334,-1.6633758974110715,2,15286
1971,True,53.78665104614015,-1.5615239460380774,4,15298
1972,True,53.84399081411796,-1.5936782465862465,3,15302
1973,True,53.800270143403296,-1.68887109715865,3,15333
1974,False,53.800270143403296,-1.68887109715865,3,15333
2000,False,53.79156193952146,-1.6149048654173104,3,15340
1997,False,53.79156193952146,-1.6149048654173104,3,15340
1998,False,53.79156193952146,-1.6149048654173104,3,15340
1999,False,53.79156193952146,-1.6149048654173104,3,15340
1977,False,53.81600086561155,-1.5180067385139013,4,15340
1975,True,53.81600086561155,-1.5180067385139013,4,15340
1976,False,53.81600086561155,-1.5180067385139013,4,15340
1978,True,53.842728108158,-1.5568655087964431,3,15350
1979,False,53.842728108158,-1.5568655087964431,3,15350
1981,False,53.842728108158,-1.5568655087964431,3,15350
1980,False,53.842728108158,-1.5568655087964431,3,15350
1984,False,53.804763377255334,-1.5426431496696527,3,15381
1985,False,53.804763377255334,-1.5426431496696527,3,15381
1986,True,53.804763377255334,-1.5426431496696527,4,15381
1983,False,53.804763377255334,-1.5426431496696527,3,15381
1982,False,53.9276703461306,-1.383102435362466,3,15384
1987,True,53.811792239786726,-1.671806968795035,3,15395
1988,True,53.75355297879195,-1.5703613947867625,4,15425
1989,True,53.8494258010239,-1.464633871750478,2,15440
1990,True,53.83622276316863,-1.6561925263995882,2,15476
1991,True,53.781769722241954,-1.546793322254391,3,15479
1992,True,53.749247386276814,-1.6354298524547306,3,15488
1993,False,53.749247386276814,-1.6354298524547306,3,15488
1994,False,53.74997390127803,-1.6065047506940142,3,15488
1996,False,53.85163077434013,-1.3916541745154334,3,15527
1995,True,53.845412880344995,-1.5489184588180414,3,15533
2001,True,53.72944004223961,-1.5634983927911517,5,15535
2002,False,53.72944004223961,-1.5634983927911517,5,15535
2003,True,53.81945980402828,-1.5849687334044678,3,15542
2004,True,53.809386765854185,-1.507209353352868,3,15543
2005,False,53.79925564521806,-1.5090133207221155,3,15543
2010,False,53.768758401172214,-1.5747273224491976,3,15565
2009,False,53.75504937851136,-1.4847618915158787,2,15566
2006,True,53.81780003352612,-1.5183962105298532,3,15568
2007,False,53.81780003352612,-1.5183962105298532,3,15568
2008,False,53.81780003352612,-1.5183962105298532,3,15568
2011,True,53.796346781806974,-1.551160308353814,2,15574
2012,True,53.79536973138321,-1.6002052231540802,3,15582
2013,False,53.79536973138321,-1.6002052231540802,3,15582
2014,True,53.76717903312717,-1.577989821068986,4,15583
2015,False,53.76717903312717,-1.577989821068986,4,15583
2016,False,53.76717903312717,-1.577989821068986,4,15583
2017,False,53.76717903312717,-1.577989821068986,4,15583
2018,True,53.744772714638984,-1.5185943699802795,3,15585
2019,True,53.809876393506386,-1.5171050407862485,3,15589
2026,False,53.804085156142605,-1.5682205789395516,3,15589
2025,False,53.804085156142605,-1.5682205789395516,3,15589
2024,False,53.804085156142605,-1.5682205789395516,3,15589
2020,True,53.801700512828226,-1.496033429193394,4,15593
1935,False,53.756413675515354,-1.6050795823642872,2,15596
2022,False,53.80501060452677,-1.5485927678323326,3,15614
2021,True,53.83647695749511,-1.618352939890485,3,15614
2023,True,53.76106657823156,-1.487828185093204,4,15616
2027,True,53.79451558568316,-1.5422687970003406,2,15635
2028,True,53.81523542388629,-1.4526910941780846,2,15645
2029,True,53.79965018055974,-1.5476482581433262,2,15670
2057,False,53.74455467865149,-1.6234919865546362,3,15677
2030,True,53.795897851883396,-1.551286548038574,3,15680
2036,False,53.737183152566516,-1.4587382653153187,3,15681
2037,False,53.737183152566516,-1.4587382653153187,3,15681
2031,True,53.74820644906307,-1.507591575715572,3,15682
2032,False,53.74820644906307,-1.507591575715572,3,15682
2033,False,53.74820644906307,-1.507591575715572,3,15682
